FIR_ID,Crime_Type,Crime_Category,District,Police_Station,Latitude,Longitude,Date,Time,Victim_Age,Victim_Gender,Suspect_ID,Suspect_Age,Suspect_Gender,Previous_Offenses,Socio_Economic_Index,Investigation_Status,Crime_Severity,Financial_Loss,Risk_Level
FIR-2024-15511,Assault,Violent Crimes,Bengaluru Urban,Koramangala PS,12.914187924886084,77.6374659401373,2024-12-31,15:27:10,42,Male,SUS-0277,26,Male,0,35,Untraced,Medium,0.0,Medium
FIR-2026-15512,House Breaking,Property Crimes,Bengaluru Urban,Koramangala PS,12.983864921533891,77.58538083595795,2025-04-15,01:37:19,52,Female,SUS-0119,34,Male,3,80,Chargesheeted,Medium,26283.77,Medium
FIR-2025-15513,Bribery,Economic Crimes,Tumakuru,Kyathsandra PS,13.315714343465087,77.14745081981039,2025-11-20,23:32:30,44,Female,SUS-0418,33,Male,2,63,Arrested,High,235888.28,High
FIR-2024-15514,Money Laundering,Economic Crimes,Shivamogga,Doddapet PS,13.950826340451819,75.53800076057223,2024-02-10,07:20:31,32,Male,SUS-0400,36,Male,2,55,Chargesheeted,Low,89694.09,Medium
FIR-2025-15515,Money Laundering,Economic Crimes,Kalaburagi,Station Bazar PS,17.327683465009937,76.86429159513575,2025-08-14,18:23:13,48,Male,SUS-0373,19,Male,1,24,Chargesheeted,High,263882.58,High
FIR-2026-15516,House Breaking,Property Crimes,Bengaluru Urban,Whitefield PS,12.928247042588973,77.62333981401558,2026-06-08,10:40:47,34,Female,SUS-0123,32,Male,1,35,Chargesheeted,Medium,27973.59,Medium
FIR-2025-15517,Harassment,Crimes Against Women,Bengaluru Urban,Indiranagar PS,12.982517319083552,77.68157009116086,2025-03-07,17:31:08,31,Female,SUS-0335,32,Male,2,60,Arrested,High,0.0,Medium
FIR-2025-15518,Drug Possession,Narcotics,Mangaluru,Pandeshwar PS,12.935450293839423,74.74174885422894,2025-03-12,09:19:47,12,Female,SUS-0052,26,Male,0,73,Under Investigation,High,0.0,Medium
FIR-2026-15519,Extortion,Violent Crimes,Bengaluru Urban,Indiranagar PS,12.953791367950043,77.61254382061345,2024-09-11,10:44:31,34,Other,SUS-0104,24,Male,0,49,Under Investigation,Medium,0.0,Medium
FIR-2024-15520,Theft,Property Crimes,Shivamogga,Tunga Nagar PS,13.97407411184989,75.56949017315927,2025-07-12,06:36:21,53,Female,SUS-0188,32,Male,2,58,Under Investigation,Medium,26538.16,Medium
FIR-2026-15521,Robbery,Property Crimes,Mangaluru,Kadri PS,12.904656749816414,74.84051725573323,2025-09-09,15:02:54,18,Female,SUS-0515,37,Male,4,71,Chargesheeted,High,18761.17,High
FIR-2025-15522,House Breaking,Property Crimes,Bengaluru Urban,Cubbon Park PS,12.904191512938546,77.66110042489898,2025-07-15,01:22:06,49,Male,SUS-0221,53,Male,0,40,Chargesheeted,Low,35316.62,Low
FIR-2025-15523,Extortion,Violent Crimes,Shivamogga,Kote PS,14.013111825726087,75.52827398449922,2024-09-25,21:03:07,57,Male,SUS-0579,21,Male,3,40,Under Investigation,High,0.0,High
FIR-2026-15524,Stalking,Crimes Against Women,Tumakuru,Kyathsandra PS,13.348311258923607,77.07279481850006,2025-03-14,17:14:19,31,Female,SUS-0056,41,Male,2,43,Under Investigation,Low,0.0,Medium
FIR-2025-15525,Online Fraud,Cyber Crimes,Bengaluru Urban,Jayanagar PS,12.915692674857484,77.5664565653099,2025-06-16,20:18:24,8,Male,SUS-0193,43,Male,2,64,Under Investigation,Low,183393.37,Medium
FIR-2024-15526,Robbery,Property Crimes,Hubballi-Dharwad,Gokul Road PS,15.314866888607686,75.09886384523078,2025-09-27,13:58:59,39,Female,SUS-0128,37,Female,3,60,Chargesheeted,High,22328.53,High
FIR-2025-15527,Domestic Violence,Crimes Against Women,Bengaluru Urban,Whitefield PS,12.972723913612858,77.56306130675644,2025-05-19,23:36:02,26,Female,SUS-0303,29,Male,3,84,Chargesheeted,Low,0.0,Medium
FIR-2024-15528,House Breaking,Property Crimes,Mysuru,Devaraja PS,12.335355812706531,76.66090356097979,2024-03-23,02:44:09,45,Male,SUS-0032,28,Male,3,44,Chargesheeted,Medium,3839.9,Medium
FIR-2024-15529,Extortion,Violent Crimes,Bengaluru Urban,Indiranagar PS,12.924490459216505,77.58446881349005,2025-07-09,23:58:35,39,Female,SUS-0457,36,Female,0,73,Chargesheeted,High,0.0,Medium
FIR-2026-15530,Money Laundering,Economic Crimes,Mangaluru,Pandeshwar PS,12.89424787956361,74.84812785886494,2026-05-29,14:58:00,26,Female,SUS-0395,41,Male,2,67,Arrested,Medium,90310.78,Medium
FIR-2026-15531,House Breaking,Property Crimes,Tumakuru,Town PS,13.246029991522363,77.10537917985361,2024-07-23,02:27:20,22,Female,SUS-0219,32,Male,0,50,Under Investigation,Low,22725.19,Low
FIR-2026-15532,Harassment,Crimes Against Women,Hubballi-Dharwad,Suburban PS,15.372821081298687,75.15163789295389,2025-05-17,19:47:02,58,Female,SUS-0276,29,Male,1,44,Under Investigation,Medium,0.0,Medium
FIR-2026-15533,Vehicle Theft,Property Crimes,Bengaluru Urban,Indiranagar PS,12.913289767396751,77.60836926418949,2024-10-13,15:42:15,21,Male,SUS-0255,29,Male,3,74,Chargesheeted,High,3470.59,High
FIR-2025-15534,Phishing,Cyber Crimes,Mangaluru,Kadri PS,12.902524147779213,74.91355151965338,2025-01-11,07:42:59,8,Male,SUS-0585,32,Male,0,80,Under Investigation,Low,140144.38,Low
FIR-2024-15535,Tax Evasion,Economic Crimes,Bengaluru Urban,Indiranagar PS,12.968517617297865,77.59811593446763,2024-07-05,01:10:00,19,Male,SUS-0139,24,Male,0,59,Chargesheeted,Medium,63222.74,Low
FIR-2025-15536,Theft,Property Crimes,Ballari,Brucepet PS,15.189710140433041,76.9167122577598,2026-05-15,16:22:20,49,Female,SUS-0363,47,Male,1,27,Closed,Medium,27649.65,Medium
FIR-2026-15537,Cyber Bullying,Cyber Crimes,Mysuru,Lashkar PS,12.317388428172526,76.6128552688228,2026-04-25,12:59:55,55,Female,SUS-0396,44,Male,0,44,Under Investigation,Low,16380.77,Low
FIR-2025-15538,Money Laundering,Economic Crimes,Bengaluru Urban,Indiranagar PS,12.937478385897974,77.59911003433513,2025-02-25,22:00:52,40,Female,SUS-0092,34,Male,0,57,Under Investigation,Low,80030.46,Low
FIR-2024-15539,Vehicle Theft,Property Crimes,Bengaluru Urban,Indiranagar PS,12.966629415644439,77.637734287678,2025-10-21,06:59:20,34,Male,SUS-0265,31,Male,2,84,Under Investigation,Medium,21763.39,Medium
FIR-2026-15540,Bribery,Economic Crimes,Kalaburagi,Station Bazar PS,17.291647772733786,76.86596432968457,2025-02-18,04:31:21,42,Other,SUS-0290,40,Male,1,37,Arrested,High,718410.27,High
FIR-2024-15541,Drug Trafficking,Narcotics,Bengaluru Urban,Koramangala PS,13.00922935841435,77.61123837501857,2025-01-06,11:26:22,34,Male,SUS-0138,42,Male,2,82,Arrested,High,0.0,Medium
FIR-2024-15542,Theft,Property Crimes,Kalaburagi,Station Bazar PS,17.284021825877364,76.78244804120253,2025-07-13,00:48:53,14,Male,SUS-0173,34,Male,2,20,Chargesheeted,Low,54471.8,Medium
FIR-2024-15543,Money Laundering,Economic Crimes,Bengaluru Urban,Indiranagar PS,13.043809866505093,77.59782748545324,2025-04-05,00:24:25,40,Male,SUS-0597,49,Male,2,71,Untraced,Low,10048.49,Low
FIR-2026-15544,Theft,Property Crimes,Bengaluru Urban,Cubbon Park PS,12.996657926844103,77.62651953472401,2024-10-29,04:46:32,66,Female,SUS-0179,23,Male,0,83,Chargesheeted,High,203912.96,Medium
FIR-2024-15545,House Breaking,Property Crimes,Mysuru,Vidyaranyapuram PS,12.391933106759131,76.64084453693664,2024-09-16,02:45:39,43,Female,SUS-0463,41,Female,2,74,Chargesheeted,Medium,15926.0,Medium
FIR-2025-15546,Theft,Property Crimes,Tumakuru,New Extension PS,13.369543790078707,77.12686786792,2026-01-11,15:07:27,22,Female,SUS-0538,35,Male,3,57,Under Investigation,Medium,3359.31,Medium
FIR-2026-15547,Hacking,Cyber Crimes,Tumakuru,New Extension PS,13.3321976525025,77.11442720552694,2025-10-05,02:40:09,50,Female,SUS-0544,39,Male,0,38,Under Investigation,Low,20550.73,Low
FIR-2026-15548,Kidnapping,Violent Crimes,Bengaluru Urban,Whitefield PS,13.024654349163328,77.5615260107664,2024-03-29,11:41:58,52,Female,SUS-0302,23,Male,3,72,Closed,High,0.0,High
FIR-2024-15549,Hacking,Cyber Crimes,Mysuru,Lashkar PS,12.302847572745687,76.71568759046062,2025-09-09,05:45:17,53,Female,SUS-0560,39,Male,3,45,Chargesheeted,Medium,43817.11,Medium
FIR-2024-15550,Robbery,Property Crimes,Bengaluru Urban,Whitefield PS,13.02597248329008,77.58477165694788,2025-09-21,07:17:19,39,Female,SUS-0400,36,Male,2,74,Chargesheeted,Medium,134000.76,Medium
FIR-2025-15551,Robbery,Property Crimes,Hubballi-Dharwad,Keshwapur PS,15.415639805378914,75.19588579207353,2024-09-24,08:36:27,37,Female,SUS-0256,39,Male,2,35,Under Investigation,Medium,21658.85,Medium
FIR-2025-15552,Murder,Violent Crimes,Mysuru,Devaraja PS,12.23205341432358,76.62070127525551,2026-05-07,20:33:05,10,Female,SUS-0599,32,Male,1,58,Chargesheeted,High,0.0,Medium
FIR-2024-15553,Cyber Bullying,Cyber Crimes,Shivamogga,Doddapet PS,13.952590208064098,75.48563515615349,2024-07-19,23:35:33,54,Female,SUS-0521,30,Male,1,69,Chargesheeted,Low,49796.24,Low
FIR-2024-15554,Kidnapping,Violent Crimes,Tumakuru,Kyathsandra PS,13.36928754368129,77.08993948037755,2024-08-30,03:04:15,71,Male,SUS-0170,19,Male,1,56,Under Investigation,High,0.0,Medium
FIR-2026-15555,Online Fraud,Cyber Crimes,Mysuru,Krishnaraja PS,12.2855599765081,76.65480381988993,2025-01-05,15:25:34,50,Male,SUS-0494,43,Male,4,43,Under Investigation,Low,51928.94,Medium
FIR-2026-15556,House Breaking,Property Crimes,Hubballi-Dharwad,Suburban PS,15.460353798425567,75.1887710259267,2026-04-30,01:54:30,38,Male,SUS-0051,23,Male,2,43,Under Investigation,Medium,22336.29,Medium
FIR-2024-15557,Domestic Violence,Crimes Against Women,Ballari,Gandhinagar PS,15.19208414097618,76.93068971420193,2025-01-01,22:21:43,23,Female,SUS-0384,32,Female,3,28,Under Investigation,Low,0.0,Medium
FIR-2025-15558,Cyber Bullying,Cyber Crimes,Davanagere,Extension PS,14.445991610382084,75.92721013332779,2026-02-14,10:44:16,41,Male,SUS-0378,31,Male,0,37,Chargesheeted,Medium,38466.11,Medium
FIR-2025-15559,Cyber Bullying,Cyber Crimes,Bengaluru Urban,Jayanagar PS,12.961848547302647,77.56975963786445,2024-03-16,12:59:57,65,Female,SUS-0096,24,Male,0,37,Under Investigation,Low,33857.97,Low
FIR-2026-15560,Identity Theft,Cyber Crimes,Bengaluru Urban,Cubbon Park PS,12.974317217337042,77.54791671475556,2024-09-13,02:49:13,57,Female,SUS-0068,31,Male,0,35,Under Investigation,Low,29776.09,Low
FIR-2025-15561,Tax Evasion,Economic Crimes,Mysuru,Devaraja PS,12.239405500888905,76.60763817273559,2024-06-26,19:50:44,42,Male,SUS-0102,36,Male,0,64,Arrested,Low,90775.95,Low
FIR-2025-15562,Domestic Violence,Crimes Against Women,Bengaluru Urban,Koramangala PS,12.967420100872129,77.58337233689424,2025-01-28,03:35:42,43,Female,SUS-0275,30,Male,1,31,Chargesheeted,High,0.0,Medium
FIR-2025-15563,Financial Fraud,Economic Crimes,Bengaluru Urban,Indiranagar PS,12.953668712458578,77.5865289171009,2025-06-14,19:17:49,31,Male,SUS-0549,16,Male,3,63,Chargesheeted,High,518059.21,High
FIR-2026-15564,Hacking,Cyber Crimes,Bengaluru Urban,Koramangala PS,13.020856651577732,77.52741098945495,2025-12-13,20:39:29,59,Male,SUS-0437,22,Male,0,61,Arrested,Medium,31620.85,Low
FIR-2024-15565,Theft,Property Crimes,Mangaluru,Kadri PS,12.944941142233684,74.83230976998054,2024-04-13,17:56:31,41,Male,SUS-0536,24,Male,1,75,Under Investigation,Medium,5929.2,Medium
FIR-2025-15566,Hacking,Cyber Crimes,Bengaluru Urban,Cubbon Park PS,12.968576159639296,77.63916309463403,2024-09-24,21:07:27,50,Female,SUS-0529,34,Male,2,55,Under Investigation,Low,99239.66,Medium
FIR-2026-15567,Money Laundering,Economic Crimes,Bengaluru Urban,Jayanagar PS,12.980369008683214,77.59169656313628,2025-06-22,17:34:21,37,Male,SUS-0564,25,Male,1,41,Untraced,High,346651.9,High
FIR-2026-15568,Stalking,Crimes Against Women,Bengaluru Urban,Whitefield PS,12.930949955010044,77.6114899688664,2024-05-29,16:23:29,57,Female,SUS-0037,23,Male,2,77,Arrested,Low,0.0,Low
FIR-2025-15569,Vehicle Theft,Property Crimes,Davanagere,KTJ Nagar PS,14.354906517751477,76.01538785394324,2024-03-26,00:25:32,36,Male,SUS-0092,34,Male,1,48,Chargesheeted,Medium,32721.27,Medium
FIR-2024-15570,Extortion,Violent Crimes,Ballari,Brucepet PS,15.125156441908242,76.94877009315971,2025-01-24,17:31:12,37,Male,SUS-0057,24,Male,0,34,Chargesheeted,High,0.0,Medium
FIR-2026-15571,Money Laundering,Economic Crimes,Hubballi-Dharwad,Town PS,15.356308946453511,75.05476507205543,2025-09-21,14:23:29,32,Male,SUS-0592,33,Male,2,44,Under Investigation,High,371772.94,High
FIR-2024-15572,Drug Trafficking,Narcotics,Mysuru,Devaraja PS,12.319965524299766,76.59704983161186,2024-07-15,06:48:46,44,Female,SUS-0395,41,Male,2,61,Closed,High,0.0,Medium
FIR-2026-15573,Vehicle Theft,Property Crimes,Hassan,Hassan Rural PS,13.105927385906234,76.17763433429094,2025-08-24,07:52:57,49,Male,SUS-0362,36,Male,0,41,Arrested,Medium,110510.3,Medium
FIR-2025-15574,House Breaking,Property Crimes,Bengaluru Urban,Jayanagar PS,12.930716094762605,77.57965164411593,2024-10-26,05:46:17,53,Female,SUS-0179,23,Male,1,71,Chargesheeted,High,40767.89,Medium
FIR-2026-15575,Theft,Property Crimes,Bengaluru Urban,Jayanagar PS,12.947308356491517,77.6073204597067,2025-11-24,03:57:18,46,Female,SUS-0053,41,Male,2,61,Under Investigation,High,19645.77,Medium
FIR-2026-15576,Hacking,Cyber Crimes,Bengaluru Urban,Indiranagar PS,12.994347823951468,77.54678425762508,2026-01-25,05:09:22,33,Female,SUS-0366,30,Male,3,53,Untraced,Low,75391.39,Medium
FIR-2024-15577,Cyber Bullying,Cyber Crimes,Bengaluru Urban,Koramangala PS,12.966277564989662,77.57717881280291,2026-01-11,04:28:51,39,Female,SUS-0042,45,Other,0,55,Chargesheeted,Low,36454.28,Low
FIR-2025-15578,Extortion,Violent Crimes,Mysuru,Lashkar PS,12.311642890256579,76.67190380746696,2025-01-07,00:15:29,52,Female,SUS-0484,34,Male,2,53,Under Investigation,Medium,0.0,Medium
FIR-2026-15579,Cyber Bullying,Cyber Crimes,Shivamogga,Doddapet PS,13.958967421650192,75.5380480384259,2025-06-02,17:52:08,43,Male,SUS-0072,35,Other,0,67,Under Investigation,Medium,55884.6,Low
FIR-2024-15580,Substance Abuse,Narcotics,Mangaluru,Urwa PS,12.876436046466058,74.87669497317134,2025-08-15,04:37:19,39,Male,SUS-0087,16,Female,1,82,Under Investigation,High,0.0,Medium
FIR-2025-15581,Cyber Bullying,Cyber Crimes,Mysuru,Devaraja PS,12.238312492352058,76.66192031618387,2025-04-07,04:00:10,53,Male,SUS-0551,29,Male,0,45,Under Investigation,Low,311201.35,Low
FIR-2024-15582,Hacking,Cyber Crimes,Tumakuru,New Extension PS,13.337690398290125,77.21396137913493,2025-03-29,15:00:49,41,Female,SUS-0451,31,Male,0,60,Closed,Medium,115499.67,Medium
FIR-2025-15583,Domestic Violence,Crimes Against Women,Bengaluru Urban,Indiranagar PS,12.945284454908732,77.5796747402527,2026-02-01,08:18:15,61,Female,SUS-0588,38,Male,2,61,Arrested,Medium,0.0,Medium
FIR-2024-15584,House Breaking,Property Crimes,Bengaluru Urban,Koramangala PS,12.873829873483183,77.49090351237234,2024-01-23,12:30:41,47,Male,SUS-0037,23,Male,3,84,Chargesheeted,Medium,76937.67,Medium
FIR-2025-15585,Extortion,Violent Crimes,Hubballi-Dharwad,Town PS,15.34549042371431,75.0808084969104,2024-05-30,00:50:37,30,Female,SUS-0428,36,Female,1,60,Closed,High,0.0,Medium
FIR-2026-15586,Vehicle Theft,Property Crimes,Mangaluru,Pandeshwar PS,12.920747602841248,74.91927624706622,2024-08-30,06:01:58,13,Male,SUS-0516,43,Male,4,69,Closed,Low,19686.18,Medium
FIR-2024-15587,Vehicle Theft,Property Crimes,Bengaluru Urban,Koramangala PS,13.001544131640024,77.62256924580647,2024-12-04,11:01:50,51,Other,SUS-0322,29,Male,3,67,Chargesheeted,High,46635.0,High
FIR-2026-15588,Bribery,Economic Crimes,Mysuru,Vidyaranyapuram PS,12.261807264927937,76.66025072138724,2025-06-14,03:38:31,46,Female,SUS-0307,32,Female,0,55,Under Investigation,Low,41723.78,Low
FIR-2026-15589,Murder,Violent Crimes,Mangaluru,Kadri PS,12.943121772528986,74.8813359217711,2024-06-23,05:50:34,39,Male,SUS-0261,16,Male,2,61,Under Investigation,Medium,0.0,Medium
FIR-2025-15590,Theft,Property Crimes,Belagavi,Khade Bazar PS,15.854646330690596,74.46893270213198,2024-10-12,22:53:47,52,Female,SUS-0300,27,Male,4,40,Chargesheeted,Medium,37231.54,High
FIR-2026-15591,Robbery,Property Crimes,Mangaluru,Urwa PS,12.92494421309535,74.92268463899465,2024-02-24,13:50:05,58,Female,SUS-0020,21,Male,2,65,Untraced,Medium,6544.34,Medium
FIR-2024-15592,Phishing,Cyber Crimes,Bengaluru Urban,Koramangala PS,13.019149925609996,77.59702645076936,2024-06-09,22:54:07,27,Male,SUS-0413,16,Male,1,55,Chargesheeted,Low,167121.07,Low
FIR-2024-15593,Robbery,Property Crimes,Bengaluru Urban,Koramangala PS,12.988745885938522,77.56035223205252,2024-01-24,19:41:58,43,Other,SUS-0461,31,Male,1,50,Under Investigation,Medium,56906.6,Medium
FIR-2025-15594,Online Fraud,Cyber Crimes,Mysuru,Vidyaranyapuram PS,12.333528317904943,76.62933800175026,2024-07-03,05:03:24,70,Male,SUS-0196,23,Female,0,41,Under Investigation,Low,47301.65,Low
FIR-2026-15595,Harassment,Crimes Against Women,Bengaluru Urban,Indiranagar PS,12.962068425861968,77.59219633289361,2024-10-14,18:22:47,35,Female,SUS-0217,34,Male,3,77,Under Investigation,Medium,0.0,Medium
FIR-2026-15596,Robbery,Property Crimes,Tumakuru,Town PS,13.312938379507505,77.10448681864747,2024-10-19,23:07:45,11,Male,SUS-0189,35,Male,3,57,Chargesheeted,Low,120106.83,Medium
FIR-2024-15597,Online Fraud,Cyber Crimes,Hubballi-Dharwad,Keshwapur PS,15.353996913273296,75.09873299283693,2025-11-22,09:17:24,37,Male,SUS-0274,34,Male,2,43,Chargesheeted,Low,95185.3,Medium
FIR-2025-15598,Theft,Property Crimes,Bengaluru Urban,Cubbon Park PS,12.90859999619232,77.61557142395382,2024-03-16,21:27:43,52,Female,SUS-0438,42,Male,3,64,Under Investigation,Low,18593.91,Medium
FIR-2025-15599,Online Fraud,Cyber Crimes,Kalaburagi,Chowk PS,17.307766395516598,76.73834008507198,2024-04-03,08:01:29,37,Male,SUS-0080,32,Male,1,48,Under Investigation,Low,150098.84,Low
FIR-2026-15600,Phishing,Cyber Crimes,Hubballi-Dharwad,Keshwapur PS,15.401941314080414,75.14603968965471,2026-04-21,18:00:31,37,Male,SUS-0485,41,Male,3,51,Chargesheeted,Low,10055.67,Medium
FIR-2024-15601,Tax Evasion,Economic Crimes,Bengaluru Urban,Cubbon Park PS,12.949348705733419,77.56208311126002,2024-04-27,23:16:09,23,Female,SUS-0427,42,Female,0,46,Under Investigation,High,242838.63,Medium
FIR-2026-15602,House Breaking,Property Crimes,Davanagere,KTJ Nagar PS,14.417705395166998,75.92475128683012,2024-05-16,04:20:44,61,Female,SUS-0100,39,Male,2,57,Under Investigation,Medium,56583.37,Medium
FIR-2024-15603,Bribery,Economic Crimes,Ballari,Brucepet PS,15.12378600868115,76.93389564333826,2024-10-13,05:16:07,58,Male,SUS-0189,35,Male,3,51,Chargesheeted,High,288698.71,High
FIR-2026-15604,Domestic Violence,Crimes Against Women,Belagavi,Camp PS,15.853054164558015,74.48503290731013,2025-01-07,12:13:38,21,Female,SUS-0307,32,Female,0,32,Arrested,Medium,0.0,Medium
FIR-2026-15605,Identity Theft,Cyber Crimes,Bengaluru Urban,Koramangala PS,12.984297944443004,77.59112456707204,2025-01-29,15:22:40,30,Male,SUS-0489,33,Male,0,62,Chargesheeted,Medium,80881.03,Low
FIR-2025-15606,Kidnapping,Violent Crimes,Hubballi-Dharwad,Keshwapur PS,15.397230128396725,75.14348874161139,2025-04-16,12:42:27,61,Male,SUS-0452,38,Male,0,63,Chargesheeted,Medium,0.0,Low
FIR-2026-15607,Phishing,Cyber Crimes,Kalaburagi,Chowk PS,17.36110356403013,76.80102340314878,2024-08-13,22:32:06,8,Female,SUS-0286,17,Male,1,26,Chargesheeted,Low,116233.81,Medium
FIR-2025-15608,Theft,Property Crimes,Bengaluru Urban,Indiranagar PS,13.00242647350423,77.59869762385259,2024-06-14,13:44:16,16,Male,SUS-0140,38,Male,0,45,Chargesheeted,Medium,21019.85,Medium
FIR-2025-15609,Domestic Violence,Crimes Against Women,Bengaluru Urban,Indiranagar PS,12.912803787799684,77.5454848298624,2024-05-02,12:06:00,37,Female,SUS-0314,16,Female,2,81,Under Investigation,Medium,0.0,Medium
FIR-2024-15610,Hacking,Cyber Crimes,Ballari,Brucepet PS,15.131475786191736,76.94643787647743,2024-12-08,03:48:39,50,Female,SUS-0232,50,Female,4,33,Arrested,Medium,76374.36,High
FIR-2026-15611,Theft,Property Crimes,Bengaluru Urban,Koramangala PS,12.929480834861877,77.60175197687718,2024-11-26,17:58:14,36,Male,SUS-0210,30,Male,0,61,Arrested,Medium,33378.57,Low
FIR-2024-15612,House Breaking,Property Crimes,Kalaburagi,Chowk PS,17.351716468417823,76.8796162365255,2024-11-24,08:05:01,48,Female,SUS-0243,33,Male,2,47,Closed,High,17166.1,High
FIR-2025-15613,House Breaking,Property Crimes,Hubballi-Dharwad,Gokul Road PS,15.374805625135439,75.12155142688653,2025-11-04,08:57:23,40,Male,SUS-0284,22,Male,2,36,Chargesheeted,Medium,3149.68,Medium
FIR-2026-15614,Stalking,Crimes Against Women,Mysuru,Krishnaraja PS,12.304855601475145,76.7084622053822,2024-06-28,04:44:52,33,Female,SUS-0575,29,Male,1,51,Chargesheeted,High,0.0,Medium
FIR-2024-15615,Financial Fraud,Economic Crimes,Bengaluru Urban,Koramangala PS,12.970632091918704,77.58816261882684,2024-05-28,11:21:58,34,Male,SUS-0378,31,Male,0,39,Closed,Medium,91534.41,Medium
FIR-2025-15616,Robbery,Property Crimes,Davanagere,Extension PS,14.431405638365527,75.92587226006354,2025-09-14,12:21:20,44,Male,SUS-0048,29,Male,4,37,Closed,Medium,19618.14,High
FIR-2026-15617,Assault,Violent Crimes,Mysuru,Vidyaranyapuram PS,12.342886855283881,76.67766043525148,2026-02-24,17:02:42,27,Male,SUS-0238,44,Other,2,46,Arrested,High,0.0,High
FIR-2024-15618,Assault,Violent Crimes,Hubballi-Dharwad,Town PS,15.368380519654039,75.1248590086305,2024-09-30,15:37:09,31,Female,SUS-0347,42,Male,1,60,Closed,High,0.0,Medium
FIR-2026-15619,Phishing,Cyber Crimes,Belagavi,Market PS,15.846164995372309,74.50400554213701,2026-06-14,13:35:31,8,Other,SUS-0122,33,Male,3,44,Arrested,Medium,8357.6,Medium
